"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.Index","Input.UID1","Input.Ques1","Input.Ans1","Input.UID2","Input.Ques2","Input.Ans2","Answer.ans_sen_1","Answer.ans_sen_2","Approve","Reject"
"3D3B8GE89339GX2LDQHIHUFKIDP9PX","3UFCYGUHNQGBNJ75P9EOOL4SCCNNTT","Phrase a answer in a sentence given the question answer pair","You are provided with a question and its short answer. The task here is to phrase a sentence using the answer and question.","english,nlp,grammar, nlg","$0.04","Fri Feb 28 06:03:04 PST 2020","1","BatchId:3937268;OriginalHitTemplateId:928390828;","120","172800","Mon Mar 02 06:03:04 PST 2020","","","38F5OAUN5POFCHDY5IGVI9IANW8H76","A3QE9MZPHN87ZI","Approved","Fri Feb 28 06:24:25 PST 2020","Fri Feb 28 06:25:21 PST 2020","Sun Mar 01 06:25:21 PST 2020","Sun Mar 01 06:26:12 PST 2020","","","56","100% (10/10)","100% (10/10)","100% (10/10)","400","38726","Which taxon is Olfactory receptor 8B4 found in ?","Homo sapiens","3848","Which person was performed by Gul'dan ?","Daniel Wu","Taxon is Olfactory receptor 8B4 found in Homo sapiens","Daniel Wu was performed by Guldan."
"3D3B8GE89339GX2LDQHIHUFKIDPP9D","3UFCYGUHNQGBNJ75P9EOOL4SCCNNTT","Phrase a answer in a sentence given the question answer pair","You are provided with a question and its short answer. The task here is to phrase a sentence using the answer and question.","english,nlp,grammar, nlg","$0.04","Fri Feb 28 06:03:04 PST 2020","1","BatchId:3937268;OriginalHitTemplateId:928390828;","120","172800","Mon Mar 02 06:03:04 PST 2020","","","3K772S5NPAN0LWS8SQU1OJAR9JAHEQ","A2K3R9GN8ZBLAO","Approved","Fri Feb 28 06:11:07 PST 2020","Fri Feb 28 06:12:21 PST 2020","Sun Mar 01 06:12:21 PST 2020","Sun Mar 01 06:13:12 PST 2020","","","74","100% (19/19)","100% (19/19)","100% (19/19)","604","44","Who has the surname Frans Blom ?","Blom","16324","Which geographical object participated in floorball ?","De Studerendes Idræt Odense","frans blom surname is blom.","de studerendes idraet odense participated in football."
"3INZSNUD8120R0ZV8HQNH0YV4UMD9N","3UFCYGUHNQGBNJ75P9EOOL4SCCNNTT","Phrase a answer in a sentence given the question answer pair","You are provided with a question and its short answer. The task here is to phrase a sentence using the answer and question.","english,nlp,grammar, nlg","$0.04","Fri Feb 28 06:03:13 PST 2020","1","BatchId:3937268;OriginalHitTemplateId:928390828;","120","172800","Mon Mar 02 06:03:13 PST 2020","","","3AQF3RZ55AUCUL8NRIN39A61C6AF66","A1IE52E7EIT3K4","Approved","Fri Feb 28 06:19:08 PST 2020","Fri Feb 28 06:20:08 PST 2020","Sun Mar 01 06:20:08 PST 2020","Sun Mar 01 06:20:12 PST 2020","","","60","100% (48/48)","100% (48/48)","100% (48/48)","0","5","What does Luis Quijanes do for a living ?","association football player","41","Which geographic location is Leipzig located in ?","Eurasia","Luis Quijanes is a association football player.","Leipzig is located in Eurasia"
"3X0EMNLXEQ17D4FOGRME9C4H958VPZ","3UFCYGUHNQGBNJ75P9EOOL4SCCNNTT","Phrase a answer in a sentence given the question answer pair","You are provided with a question and its short answer. The task here is to phrase a sentence using the answer and question.","english,nlp,grammar, nlg","$0.04","Fri Feb 28 06:03:25 PST 2020","1","BatchId:3937268;OriginalHitTemplateId:928390828;","120","172800","Mon Mar 02 06:03:25 PST 2020","","","32SVAV9L3HLI1B4XX03DO6JQ5ZWA3J","A22TYEGRHFUFQJ","Approved","Fri Feb 28 06:20:45 PST 2020","Fri Feb 28 06:21:34 PST 2020","Sun Mar 01 06:21:34 PST 2020","Sun Mar 01 06:22:12 PST 2020","","","49","100% (18/18)","100% (18/18)","100% (18/18)","202","9706","Where is Angiopoietin-1 receptor found ?","Homo sapiens","2388","Which administrative territory was In the Loop filmed at ?","London","Angiopoietin-1 receptor is found in Homo sapiens","the Loop was filmed at London territory."
"3XD2A6FGFO66TPID57LCCZKV5XW9SD","3UFCYGUHNQGBNJ75P9EOOL4SCCNNTT","Phrase a answer in a sentence given the question answer pair","You are provided with a question and its short answer. The task here is to phrase a sentence using the answer and question.","english,nlp,grammar, nlg","$0.04","Fri Feb 28 06:03:04 PST 2020","1","BatchId:3937268;OriginalHitTemplateId:928390828;","120","172800","Mon Mar 02 06:03:04 PST 2020","","","3A7Y0R2P2Q05I2EFBVNEOLBD2HTJXA","A84KYYIRZ3K00","Approved","Fri Feb 28 06:37:21 PST 2020","Fri Feb 28 06:37:38 PST 2020","Sun Mar 01 06:37:38 PST 2020","Sun Mar 01 06:38:12 PST 2020","","","17","100% (138/138)","100% (138/138)","100% (138/138)","605","51","Which name is associated with Krzysztof Michalski ?","Michalski","515","Which division is the parent company of Columbia Records ?","Sony Music","Michalski is the name associated.","Sony Music is the parent company."
"3RDTX9JRTZDKARYLH4N1H8OZIJJ79O","3UFCYGUHNQGBNJ75P9EOOL4SCCNNTT","Phrase a answer in a sentence given the question answer pair","You are provided with a question and its short answer. The task here is to phrase a sentence using the answer and question.","english,nlp,grammar, nlg","$0.04","Fri Feb 28 06:03:04 PST 2020","1","BatchId:3937268;OriginalHitTemplateId:928390828;","120","172800","Mon Mar 02 06:03:04 PST 2020","","","3WI0P0II6348IKSBS0VBW5UCWGBRD8","A32O4TB7S2YLNL","Approved","Fri Feb 28 06:38:25 PST 2020","Fri Feb 28 06:39:42 PST 2020","Sun Mar 01 06:39:42 PST 2020","Sun Mar 01 06:40:12 PST 2020","","","77","100% (56/56)","100% (56/56)","100% (56/56)","401","38809","Where is RhtB family transporter    blr8132 found ?","Bradyrhizobium japonicum USDA 110","4610","Who performed Mitsuo Iwata ?","Go Ahead!","RhtB family transporter blr8132 found is Bradyrhizobium japonicum USDA 110","Mitsuo Iwata performed Go Ahead!"
"37AQKJ12TY0QS446SDVJD4HT1NDTTM","3UFCYGUHNQGBNJ75P9EOOL4SCCNNTT","Phrase a answer in a sentence given the question answer pair","You are provided with a question and its short answer. The task here is to phrase a sentence using the answer and question.","english,nlp,grammar, nlg","$0.04","Fri Feb 28 06:03:24 PST 2020","1","BatchId:3937268;OriginalHitTemplateId:928390828;","120","172800","Mon Mar 02 06:03:24 PST 2020","","","3A4TN5196MULOY8UWZO6YVAOO7YCHT","AJ5FIYV8LK6XP","Approved","Fri Feb 28 06:17:30 PST 2020","Fri Feb 28 06:18:21 PST 2020","Sun Mar 01 06:18:21 PST 2020","Sun Mar 01 06:19:12 PST 2020","","","51","100% (31/31)","100% (31/31)","100% (31/31)","801","37589","Which gene encodes ferritin    SE1578 ?","ferritin SE1578","3663","Who is the mistress of Jerzy Zawieyski ?","Stanisław Trębaczkiewicz","The ferritin SE1578 is encoded by ferritin SE1578","The mistress of Jerzy Zawieyski is Stanisław Trębaczkiewicz"
"3G9UA71JVW69G3BU3GEE6222EOVJ7V","3UFCYGUHNQGBNJ75P9EOOL4SCCNNTT","Phrase a answer in a sentence given the question answer pair","You are provided with a question and its short answer. The task here is to phrase a sentence using the answer and question.","english,nlp,grammar, nlg","$0.04","Fri Feb 28 06:03:19 PST 2020","1","BatchId:3937268;OriginalHitTemplateId:928390828;","120","172800","Mon Mar 02 06:03:19 PST 2020","","","3KB8R4ZV1GJOEXLDYTAT2BS5RMKBGL","A22KRF782ELLB0","Approved","Fri Feb 28 06:10:33 PST 2020","Fri Feb 28 06:11:10 PST 2020","Sun Mar 01 06:11:10 PST 2020","Sun Mar 01 06:11:12 PST 2020","","","37","100% (4/4)","100% (4/4)","100% (4/4)","1001","1728","Which cultural movement is named after Brussels ?","COBRA","3191","Which person is affiliated to Harvard University ?","Misha Teplitskiy","COBRA is a cultural movement named after Brussels.","Misha Teplitskiy is affiliated with Harvard University."
"3UYRNV2KIUB9Z77YSJYCD9FEYS78NC","3UFCYGUHNQGBNJ75P9EOOL4SCCNNTT","Phrase a answer in a sentence given the question answer pair","You are provided with a question and its short answer. The task here is to phrase a sentence using the answer and question.","english,nlp,grammar, nlg","$0.04","Fri Feb 28 06:03:26 PST 2020","1","BatchId:3937268;OriginalHitTemplateId:928390828;","120","172800","Mon Mar 02 06:03:26 PST 2020","","","3ZOTGHDK5KNBNWJDXY9WX9B7MWZOSO","A84KYYIRZ3K00","Approved","Fri Feb 28 06:24:07 PST 2020","Fri Feb 28 06:24:26 PST 2020","Sun Mar 01 06:24:26 PST 2020","Sun Mar 01 06:25:12 PST 2020","","","19","100% (138/138)","100% (138/138)","100% (138/138)","203","9768","Which taxon is hypothetical protein    Smed_1615 found in ?","Sinorhizobium medicae WSM419","3893","What was the location of filming The Holy Girl ?","La Ciénaga","Sinorhizobium medicae WSM419 is the name of the taxon.","La Ciénaga was where it was filmed."
"3OJX0UFJ00JM82AHUCGCR02JQUH9UT","3UFCYGUHNQGBNJ75P9EOOL4SCCNNTT","Phrase a answer in a sentence given the question answer pair","You are provided with a question and its short answer. The task here is to phrase a sentence using the answer and question.","english,nlp,grammar, nlg","$0.04","Fri Feb 28 06:03:04 PST 2020","1","BatchId:3937268;OriginalHitTemplateId:928390828;","120","172800","Mon Mar 02 06:03:04 PST 2020","","","3VW04L3ZLVI6DMJ4SZ2FFUJSDF4XX8","AII34MKKSXVXQ","Approved","Fri Feb 28 06:13:23 PST 2020","Fri Feb 28 06:14:04 PST 2020","Sun Mar 01 06:14:04 PST 2020","Sun Mar 01 06:14:12 PST 2020","","","41","100% (29/29)","100% (29/29)","100% (29/29)","606","12168","Who is associated with Božidar Jovanović?","Jovanović","7275","Which business enterprise serves as a subsidiary of Radio France ?","France Info","Jovanović is associated with Božidar Jovanović.","France Info serves as a subsidiary of Radio France."
"34R3P23QHTDSFCH5NOJ5M5L4UN0HWQ","3UFCYGUHNQGBNJ75P9EOOL4SCCNNTT","Phrase a answer in a sentence given the question answer pair","You are provided with a question and its short answer. The task here is to phrase a sentence using the answer and question.","english,nlp,grammar, nlg","$0.04","Fri Feb 28 06:03:04 PST 2020","1","BatchId:3937268;OriginalHitTemplateId:928390828;","120","172800","Mon Mar 02 06:03:04 PST 2020","","","351SEKWQS2THL4FJNSZUA602QTDDM7","A32O4TB7S2YLNL","Approved","Fri Feb 28 06:44:20 PST 2020","Fri Feb 28 06:45:39 PST 2020","Sun Mar 01 06:45:39 PST 2020","Sun Mar 01 06:46:12 PST 2020","","","79","100% (56/56)","100% (56/56)","100% (56/56)","402","38844","Which taxon does polarity suppressor    SDY_3966 belong to ?","Shigella dysenteriae Sd197","5191","Who delivered the performance of Justin Guarini ?","Stranger Things Have Happened","polarity suppressor SDY_3966 belong to Shigella dysenteriae Sd197","Stranger Things Have Happened the performance of Justin Guarini"
"3XBXDSS889V9Q85LOEUPGGSIK6FLXU","3UFCYGUHNQGBNJ75P9EOOL4SCCNNTT","Phrase a answer in a sentence given the question answer pair","You are provided with a question and its short answer. The task here is to phrase a sentence using the answer and question.","english,nlp,grammar, nlg","$0.04","Fri Feb 28 06:03:19 PST 2020","1","BatchId:3937268;OriginalHitTemplateId:928390828;","120","172800","Mon Mar 02 06:03:19 PST 2020","","","3O6CYIULEFDZ7IKJDPV6T46HAVJWUO","A2MBFE2ZOKRXU1","Approved","Fri Feb 28 06:25:30 PST 2020","Fri Feb 28 06:26:23 PST 2020","Sun Mar 01 06:26:23 PST 2020","Sun Mar 01 06:27:12 PST 2020","","","53","100% (3/3)","100% (3/3)","100% (3/3)","1002","1779","Which road is the eponym of Brazil ?","avenida de Brasil","19044","Which social group has affliliation with Green League ?","Viite","the road Avenida de Brazil is the eponym of Brazil ?","Viite has affliliation with Green League ?"
"3C8QQOM6JQDC0DGQPSUOD653WTBILR","3UFCYGUHNQGBNJ75P9EOOL4SCCNNTT","Phrase a answer in a sentence given the question answer pair","You are provided with a question and its short answer. The task here is to phrase a sentence using the answer and question.","english,nlp,grammar, nlg","$0.04","Fri Feb 28 06:03:13 PST 2020","1","BatchId:3937268;OriginalHitTemplateId:928390828;","120","172800","Mon Mar 02 06:03:13 PST 2020","","","3X0H8UUIT30JS5SFOK06E3OTPYXWS7","A2GISA9NZG94N0","Approved","Fri Feb 28 06:18:55 PST 2020","Fri Feb 28 06:19:43 PST 2020","Sun Mar 01 06:19:43 PST 2020","Sun Mar 01 06:20:12 PST 2020","","","48","100% (8/8)","100% (8/8)","100% (8/8)","1","40","Which occupation has Jan Lechaba as his/her 's career ?","association football player","1399","Where is Los Angeles situated ?","North America","Jan Lechabe is an association football player.","Los Angeles is located in North America."
"36KM3FWE3SO2EXA8H848OXN6FFQ076","3UFCYGUHNQGBNJ75P9EOOL4SCCNNTT","Phrase a answer in a sentence given the question answer pair","You are provided with a question and its short answer. The task here is to phrase a sentence using the answer and question.","english,nlp,grammar, nlg","$0.04","Fri Feb 28 06:03:24 PST 2020","1","BatchId:3937268;OriginalHitTemplateId:928390828;","120","172800","Mon Mar 02 06:03:24 PST 2020","","","3Y4W8Q93L1W0BR9S1K0LX2JFHMNDVM","AWPPIW21DGL29","Approved","Fri Feb 28 06:29:36 PST 2020","Fri Feb 28 06:30:36 PST 2020","Sun Mar 01 06:30:36 PST 2020","Sun Mar 01 06:31:12 PST 2020","","","60","100% (32/32)","100% (32/32)","100% (32/32)","802","37775","Which gene encodes NH(3)-dependent NAD(+) synthetase    FTT_1259 ?","NH(3)-dependent NAD(+) synthetase FTT_1259","4706","Who has D. B. Woodside as their relationship partner ?","Golden Brooks","NH(3)-dependent NAD(+) synthetase FTT_1259 encodes NH(3)-dependent NAD(+) synthetase FTT_1259.","Golden Brooks has D. B. Woodside as their relationship partner."
"3HEADTGN2Q4SPHV3TJQ3E74WANWVRR","3UFCYGUHNQGBNJ75P9EOOL4SCCNNTT","Phrase a answer in a sentence given the question answer pair","You are provided with a question and its short answer. The task here is to phrase a sentence using the answer and question.","english,nlp,grammar, nlg","$0.04","Fri Feb 28 06:03:26 PST 2020","1","BatchId:3937268;OriginalHitTemplateId:928390828;","120","172800","Mon Mar 02 06:03:26 PST 2020","","","3JWH6J9I9UPUOP2ZLXNOSV12SYANB9","AHNJ5I971SGF8","Approved","Fri Feb 28 06:38:58 PST 2020","Fri Feb 28 06:39:36 PST 2020","Sun Mar 01 06:39:36 PST 2020","Sun Mar 01 06:40:12 PST 2020","","","38","100% (44/44)","100% (44/44)","100% (44/44)","204","9786","Where is 23S rRNA (uracil-5-)-methyltransferase RumA    THEYE_A1400 found ?","Thermodesulfovibrio yellowstonii DSM 11347","9764","Which film genre was filmed in the location Italy ?","Nostalgija vampira","Thermodesulfovibrio yellowstonii DSM 11347  is 23S rRNA (uracil-5-)-methyltransferase RumA THEYE_A1400 found","Nostalgija vampira film genre was filmed in the location Italy"
"3A3KKYU7P4TE7QIGELZIEAT0B9ZMW4","3UFCYGUHNQGBNJ75P9EOOL4SCCNNTT","Phrase a answer in a sentence given the question answer pair","You are provided with a question and its short answer. The task here is to phrase a sentence using the answer and question.","english,nlp,grammar, nlg","$0.04","Fri Feb 28 06:03:05 PST 2020","1","BatchId:3937268;OriginalHitTemplateId:928390828;","120","172800","Mon Mar 02 06:03:05 PST 2020","","","3Y5140Z9DZS4EISI7MSXI7AAN3SPID","A1M93ROHPQL8FX","Approved","Fri Feb 28 06:19:31 PST 2020","Fri Feb 28 06:20:05 PST 2020","Sun Mar 01 06:20:05 PST 2020","Sun Mar 01 06:20:12 PST 2020","","","34","100% (71/71)","100% (71/71)","100% (71/71)","607","44376","Who has Pedro as surname ?","Luís Pedro","9322","Which division contains Fueled By Ramen as its subordinate ?","Warner Music Group","Luis Pedro's surname is Pedro.","Warner Music Group contains Fueled By Ramen as its subordinate."
"31MBOZ6PAP3LNAUQXIY22378JORCLJ","3UFCYGUHNQGBNJ75P9EOOL4SCCNNTT","Phrase a answer in a sentence given the question answer pair","You are provided with a question and its short answer. The task here is to phrase a sentence using the answer and question.","english,nlp,grammar, nlg","$0.04","Fri Feb 28 06:03:04 PST 2020","1","BatchId:3937268;OriginalHitTemplateId:928390828;","120","172800","Mon Mar 02 06:03:04 PST 2020","","","3CFJTT4SXV2F8COIB0YGILJPN9LI7Y","A5T97DI4BI1VW","Approved","Fri Feb 28 06:09:31 PST 2020","Fri Feb 28 06:10:30 PST 2020","Sun Mar 01 06:10:30 PST 2020","Sun Mar 01 06:11:12 PST 2020","","","59","100% (14/14)","100% (14/14)","100% (14/14)","403","38875","Which taxon is Interleukin-17 receptor C found in ?","Homo sapiens","8817","What was staged by Surfer Rosa ?","Pixies","Homo Sapiens is found in Interleukin-17 receptor C.","Pixies was staged by Surfer Rosa."
